date,open_interest,ticker,expiration,type,strike
7/28/2016,6922,FB,8/19/2016,P,105
7/29/2016,7133,FB,8/19/2016,P,105
8/1/2016,6698,FB,8/19/2016,P,105
8/2/2016,6664,FB,8/19/2016,P,105
8/3/2016,6725,FB,8/19/2016,P,105
8/4/2016,6627,FB,8/19/2016,P,105
7/18/2016,21,FB,8/19/2016,P,106
7/19/2016,54,FB,8/19/2016,P,106
7/20/2016,88,FB,8/19/2016,P,106
7/21/2016,93,FB,8/19/2016,P,106
7/22/2016,96,FB,8/19/2016,P,106
7/25/2016,447,FB,8/19/2016,P,106
7/26/2016,455,FB,8/19/2016,P,106
7/27/2016,587,FB,8/19/2016,P,106
7/28/2016,1015,FB,8/19/2016,P,106
7/29/2016,1029,FB,8/19/2016,P,106
8/1/2016,1024,FB,8/19/2016,P,106
8/2/2016,1043,FB,8/19/2016,P,106
8/3/2016,1052,FB,8/19/2016,P,106
8/4/2016,967,FB,8/19/2016,P,106
7/18/2016,343,FB,8/19/2016,P,107
7/19/2016,362,FB,8/19/2016,P,107
7/20/2016,386,FB,8/19/2016,P,107
7/21/2016,449,FB,8/19/2016,P,107
7/22/2016,477,FB,8/19/2016,P,107
7/25/2016,473,FB,8/19/2016,P,107
7/26/2016,500,FB,8/19/2016,P,107
7/27/2016,572,FB,8/19/2016,P,107
7/28/2016,770,FB,8/19/2016,P,107
7/29/2016,757,FB,8/19/2016,P,107
8/1/2016,1004,FB,8/19/2016,P,107
8/2/2016,978,FB,8/19/2016,P,107
8/3/2016,978,FB,8/19/2016,P,107
8/4/2016,947,FB,8/19/2016,P,107
7/18/2016,38,FB,8/19/2016,P,108
7/19/2016,41,FB,8/19/2016,P,108
7/20/2016,69,FB,8/19/2016,P,108
7/21/2016,413,FB,8/19/2016,P,108
7/22/2016,425,FB,8/19/2016,P,108
7/25/2016,431,FB,8/19/2016,P,108
7/26/2016,454,FB,8/19/2016,P,108
7/27/2016,720,FB,8/19/2016,P,108
7/28/2016,803,FB,8/19/2016,P,108
7/29/2016,784,FB,8/19/2016,P,108
8/1/2016,784,FB,8/19/2016,P,108
8/2/2016,784,FB,8/19/2016,P,108
8/3/2016,784,FB,8/19/2016,P,108
8/4/2016,639,FB,8/19/2016,P,108
7/18/2016,41,FB,8/19/2016,P,109
7/19/2016,102,FB,8/19/2016,P,109
7/20/2016,116,FB,8/19/2016,P,109
7/21/2016,152,FB,8/19/2016,P,109
7/22/2016,217,FB,8/19/2016,P,109
7/25/2016,229,FB,8/19/2016,P,109
7/26/2016,256,FB,8/19/2016,P,109
7/27/2016,382,FB,8/19/2016,P,109
7/28/2016,312,FB,8/19/2016,P,109
7/29/2016,315,FB,8/19/2016,P,109
8/1/2016,343,FB,8/19/2016,P,109
8/2/2016,343,FB,8/19/2016,P,109
8/3/2016,343,FB,8/19/2016,P,109
8/4/2016,343,FB,8/19/2016,P,109
6/1/2016,1341,FB,8/19/2016,P,110
6/2/2016,2121,FB,8/19/2016,P,110
6/3/2016,2227,FB,8/19/2016,P,110
6/6/2016,2397,FB,8/19/2016,P,110
6/7/2016,2480,FB,8/19/2016,P,110
6/8/2016,2544,FB,8/19/2016,P,110
6/9/2016,2641,FB,8/19/2016,P,110
6/10/2016,2736,FB,8/19/2016,P,110
6/13/2016,4383,FB,8/19/2016,P,110
6/14/2016,4479,FB,8/19/2016,P,110
6/15/2016,4604,FB,8/19/2016,P,110
6/16/2016,5445,FB,8/19/2016,P,110
6/17/2016,6735,FB,8/19/2016,P,110
6/20/2016,6871,FB,8/19/2016,P,110
6/21/2016,7142,FB,8/19/2016,P,110
6/22/2016,7258,FB,8/19/2016,P,110
6/23/2016,7381,FB,8/19/2016,P,110
6/24/2016,7660,FB,8/19/2016,P,110
6/27/2016,7639,FB,8/19/2016,P,110
6/28/2016,7801,FB,8/19/2016,P,110
6/29/2016,8119,FB,8/19/2016,P,110
6/30/2016,6918,FB,8/19/2016,P,110
7/1/2016,7156,FB,8/19/2016,P,110
7/5/2016,7361,FB,8/19/2016,P,110
7/6/2016,8022,FB,8/19/2016,P,110
7/7/2016,7980,FB,8/19/2016,P,110
7/8/2016,8375,FB,8/19/2016,P,110
7/11/2016,8506,FB,8/19/2016,P,110
7/12/2016,8750,FB,8/19/2016,P,110
7/13/2016,9139,FB,8/19/2016,P,110
7/14/2016,9132,FB,8/19/2016,P,110
7/15/2016,9179,FB,8/19/2016,P,110
7/18/2016,9441,FB,8/19/2016,P,110
7/19/2016,10138,FB,8/19/2016,P,110
7/20/2016,10358,FB,8/19/2016,P,110
7/21/2016,11597,FB,8/19/2016,P,110
7/22/2016,11833,FB,8/19/2016,P,110
7/25/2016,12034,FB,8/19/2016,P,110
7/26/2016,12133,FB,8/19/2016,P,110
7/27/2016,14184,FB,8/19/2016,P,110
7/28/2016,12782,FB,8/19/2016,P,110
7/29/2016,12310,FB,8/19/2016,P,110
8/1/2016,11480,FB,8/19/2016,P,110
8/2/2016,11415,FB,8/19/2016,P,110
8/3/2016,11182,FB,8/19/2016,P,110
8/4/2016,11095,FB,8/19/2016,P,110
7/18/2016,15,FB,8/19/2016,P,111
7/19/2016,57,FB,8/19/2016,P,111
7/20/2016,229,FB,8/19/2016,P,111
7/21/2016,263,FB,8/19/2016,P,111
7/22/2016,298,FB,8/19/2016,P,111
7/25/2016,335,FB,8/19/2016,P,111
7/26/2016,355,FB,8/19/2016,P,111
7/27/2016,545,FB,8/19/2016,P,111
7/28/2016,718,FB,8/19/2016,P,111
7/29/2016,701,FB,8/19/2016,P,111
8/1/2016,654,FB,8/19/2016,P,111
8/2/2016,648,FB,8/19/2016,P,111
8/3/2016,650,FB,8/19/2016,P,111
8/4/2016,918,FB,8/19/2016,P,111
7/18/2016,99,FB,8/19/2016,P,112
7/19/2016,154,FB,8/19/2016,P,112
7/20/2016,232,FB,8/19/2016,P,112
7/21/2016,268,FB,8/19/2016,P,112
7/22/2016,300,FB,8/19/2016,P,112
7/25/2016,345,FB,8/19/2016,P,112
7/26/2016,336,FB,8/19/2016,P,112
7/27/2016,1231,FB,8/19/2016,P,112
7/28/2016,1155,FB,8/19/2016,P,112
7/29/2016,1068,FB,8/19/2016,P,112
8/1/2016,1092,FB,8/19/2016,P,112
8/2/2016,1093,FB,8/19/2016,P,112
8/3/2016,1093,FB,8/19/2016,P,112
8/4/2016,1074,FB,8/19/2016,P,112
7/18/2016,72,FB,8/19/2016,P,113
7/19/2016,148,FB,8/19/2016,P,113
7/20/2016,191,FB,8/19/2016,P,113
7/21/2016,180,FB,8/19/2016,P,113
7/22/2016,186,FB,8/19/2016,P,113
7/25/2016,201,FB,8/19/2016,P,113
7/26/2016,219,FB,8/19/2016,P,113
7/27/2016,802,FB,8/19/2016,P,113
7/28/2016,774,FB,8/19/2016,P,113
7/29/2016,747,FB,8/19/2016,P,113
8/1/2016,851,FB,8/19/2016,P,113
8/2/2016,853,FB,8/19/2016,P,113
8/3/2016,852,FB,8/19/2016,P,113
8/4/2016,848,FB,8/19/2016,P,113
7/18/2016,356,FB,8/19/2016,P,114
7/19/2016,458,FB,8/19/2016,P,114
7/20/2016,537,FB,8/19/2016,P,114
7/21/2016,1503,FB,8/19/2016,P,114
7/22/2016,1520,FB,8/19/2016,P,114
7/25/2016,1597,FB,8/19/2016,P,114
7/26/2016,1660,FB,8/19/2016,P,114
7/27/2016,1858,FB,8/19/2016,P,114
7/28/2016,2411,FB,8/19/2016,P,114
7/29/2016,1342,FB,8/19/2016,P,114
8/1/2016,1953,FB,8/19/2016,P,114
8/2/2016,2027,FB,8/19/2016,P,114
8/3/2016,2444,FB,8/19/2016,P,114
8/4/2016,2963,FB,8/19/2016,P,114
6/1/2016,3354,FB,8/19/2016,P,115
6/2/2016,3529,FB,8/19/2016,P,115
6/3/2016,3546,FB,8/19/2016,P,115
6/6/2016,3557,FB,8/19/2016,P,115
6/7/2016,3704,FB,8/19/2016,P,115
6/8/2016,3707,FB,8/19/2016,P,115
6/9/2016,3516,FB,8/19/2016,P,115
6/10/2016,4010,FB,8/19/2016,P,115
6/13/2016,4219,FB,8/19/2016,P,115
6/14/2016,4291,FB,8/19/2016,P,115
6/15/2016,4518,FB,8/19/2016,P,115
6/16/2016,4515,FB,8/19/2016,P,115
6/17/2016,4538,FB,8/19/2016,P,115
6/20/2016,4642,FB,8/19/2016,P,115
6/21/2016,5581,FB,8/19/2016,P,115
6/22/2016,6029,FB,8/19/2016,P,115
6/23/2016,6005,FB,8/19/2016,P,115
6/24/2016,6069,FB,8/19/2016,P,115
6/27/2016,5982,FB,8/19/2016,P,115
6/28/2016,6026,FB,8/19/2016,P,115
6/29/2016,5949,FB,8/19/2016,P,115
6/30/2016,5945,FB,8/19/2016,P,115
7/1/2016,5960,FB,8/19/2016,P,115
7/5/2016,6308,FB,8/19/2016,P,115
7/6/2016,8088,FB,8/19/2016,P,115
7/7/2016,8448,FB,8/19/2016,P,115
7/8/2016,9732,FB,8/19/2016,P,115
7/11/2016,9961,FB,8/19/2016,P,115
7/12/2016,10452,FB,8/19/2016,P,115
7/13/2016,10592,FB,8/19/2016,P,115
7/14/2016,11127,FB,8/19/2016,P,115
7/15/2016,11164,FB,8/19/2016,P,115
7/18/2016,11189,FB,8/19/2016,P,115
7/19/2016,11267,FB,8/19/2016,P,115
7/20/2016,14668,FB,8/19/2016,P,115
7/21/2016,14754,FB,8/19/2016,P,115
7/22/2016,14899,FB,8/19/2016,P,115
7/25/2016,15043,FB,8/19/2016,P,115
7/26/2016,16188,FB,8/19/2016,P,115
7/27/2016,17502,FB,8/19/2016,P,115
7/28/2016,17405,FB,8/19/2016,P,115
7/29/2016,17453,FB,8/19/2016,P,115
8/1/2016,17051,FB,8/19/2016,P,115
8/2/2016,16908,FB,8/19/2016,P,115
8/3/2016,17034,FB,8/19/2016,P,115
8/4/2016,16871,FB,8/19/2016,P,115
7/18/2016,71,FB,8/19/2016,P,116
7/19/2016,221,FB,8/19/2016,P,116
7/20/2016,259,FB,8/19/2016,P,116
7/21/2016,560,FB,8/19/2016,P,116
7/22/2016,552,FB,8/19/2016,P,116
7/25/2016,594,FB,8/19/2016,P,116
7/26/2016,719,FB,8/19/2016,P,116
7/27/2016,953,FB,8/19/2016,P,116
7/28/2016,1013,FB,8/19/2016,P,116
7/29/2016,1257,FB,8/19/2016,P,116
8/1/2016,2113,FB,8/19/2016,P,116
8/2/2016,2136,FB,8/19/2016,P,116
8/3/2016,2611,FB,8/19/2016,P,116
8/4/2016,3037,FB,8/19/2016,P,116
7/18/2016,118,FB,8/19/2016,P,117
7/19/2016,132,FB,8/19/2016,P,117
7/20/2016,177,FB,8/19/2016,P,117
7/21/2016,354,FB,8/19/2016,P,117
7/22/2016,571,FB,8/19/2016,P,117
7/25/2016,639,FB,8/19/2016,P,117
7/26/2016,640,FB,8/19/2016,P,117
7/27/2016,1098,FB,8/19/2016,P,117
7/28/2016,1075,FB,8/19/2016,P,117
7/29/2016,1014,FB,8/19/2016,P,117
8/1/2016,1127,FB,8/19/2016,P,117
8/2/2016,1147,FB,8/19/2016,P,117
8/3/2016,1176,FB,8/19/2016,P,117
8/4/2016,1218,FB,8/19/2016,P,117
7/18/2016,160,FB,8/19/2016,P,118
7/19/2016,198,FB,8/19/2016,P,118
7/20/2016,539,FB,8/19/2016,P,118
7/21/2016,590,FB,8/19/2016,P,118
7/22/2016,784,FB,8/19/2016,P,118
7/25/2016,926,FB,8/19/2016,P,118
7/26/2016,1005,FB,8/19/2016,P,118
7/27/2016,2324,FB,8/19/2016,P,118
7/28/2016,2585,FB,8/19/2016,P,118
7/29/2016,2719,FB,8/19/2016,P,118
8/1/2016,2727,FB,8/19/2016,P,118
8/2/2016,3262,FB,8/19/2016,P,118
8/3/2016,3152,FB,8/19/2016,P,118
8/4/2016,3162,FB,8/19/2016,P,118
7/18/2016,106,FB,8/19/2016,P,119
7/19/2016,2259,FB,8/19/2016,P,119
7/20/2016,2284,FB,8/19/2016,P,119
7/21/2016,2311,FB,8/19/2016,P,119
7/22/2016,2434,FB,8/19/2016,P,119
7/25/2016,2401,FB,8/19/2016,P,119
7/26/2016,2468,FB,8/19/2016,P,119
7/27/2016,2574,FB,8/19/2016,P,119
7/28/2016,3367,FB,8/19/2016,P,119
7/29/2016,3515,FB,8/19/2016,P,119
8/1/2016,3632,FB,8/19/2016,P,119
8/2/2016,3558,FB,8/19/2016,P,119
8/3/2016,3780,FB,8/19/2016,P,119
8/4/2016,3769,FB,8/19/2016,P,119
6/1/2016,449,FB,8/19/2016,P,120
6/2/2016,463,FB,8/19/2016,P,120
6/3/2016,550,FB,8/19/2016,P,120
6/6/2016,646,FB,8/19/2016,P,120
6/7/2016,673,FB,8/19/2016,P,120
6/8/2016,785,FB,8/19/2016,P,120
6/9/2016,852,FB,8/19/2016,P,120
6/10/2016,858,FB,8/19/2016,P,120
6/13/2016,878,FB,8/19/2016,P,120
6/14/2016,896,FB,8/19/2016,P,120
6/15/2016,886,FB,8/19/2016,P,120
6/16/2016,885,FB,8/19/2016,P,120
6/17/2016,886,FB,8/19/2016,P,120
6/20/2016,1050,FB,8/19/2016,P,120
6/21/2016,1062,FB,8/19/2016,P,120
6/22/2016,1068,FB,8/19/2016,P,120
6/23/2016,1105,FB,8/19/2016,P,120
6/24/2016,1090,FB,8/19/2016,P,120
6/27/2016,1100,FB,8/19/2016,P,120
6/28/2016,1088,FB,8/19/2016,P,120
6/29/2016,1088,FB,8/19/2016,P,120
6/30/2016,3129,FB,8/19/2016,P,120
7/1/2016,3163,FB,8/19/2016,P,120
7/5/2016,3275,FB,8/19/2016,P,120
7/6/2016,5897,FB,8/19/2016,P,120
7/7/2016,5908,FB,8/19/2016,P,120
7/8/2016,6005,FB,8/19/2016,P,120
7/11/2016,7545,FB,8/19/2016,P,120
7/12/2016,7834,FB,8/19/2016,P,120
7/13/2016,7904,FB,8/19/2016,P,120
7/14/2016,7961,FB,8/19/2016,P,120
7/15/2016,7996,FB,8/19/2016,P,120
7/18/2016,8358,FB,8/19/2016,P,120
7/19/2016,8876,FB,8/19/2016,P,120
7/20/2016,9255,FB,8/19/2016,P,120
7/21/2016,9905,FB,8/19/2016,P,120
7/22/2016,10054,FB,8/19/2016,P,120
7/25/2016,10170,FB,8/19/2016,P,120
7/26/2016,10349,FB,8/19/2016,P,120
7/27/2016,9582,FB,8/19/2016,P,120
7/28/2016,9720,FB,8/19/2016,P,120
7/29/2016,10165,FB,8/19/2016,P,120
8/1/2016,11052,FB,8/19/2016,P,120
8/2/2016,11851,FB,8/19/2016,P,120
8/3/2016,13249,FB,8/19/2016,P,120
8/4/2016,13323,FB,8/19/2016,P,120
7/18/2016,16,FB,8/19/2016,P,121
7/19/2016,76,FB,8/19/2016,P,121
7/20/2016,162,FB,8/19/2016,P,121
7/21/2016,151,FB,8/19/2016,P,121
7/22/2016,169,FB,8/19/2016,P,121
7/25/2016,431,FB,8/19/2016,P,121
7/26/2016,647,FB,8/19/2016,P,121
7/27/2016,1120,FB,8/19/2016,P,121
7/28/2016,1888,FB,8/19/2016,P,121
7/29/2016,2280,FB,8/19/2016,P,121
8/1/2016,2232,FB,8/19/2016,P,121
8/2/2016,2481,FB,8/19/2016,P,121
8/3/2016,2740,FB,8/19/2016,P,121
8/4/2016,2771,FB,8/19/2016,P,121
7/19/2016,20,FB,8/19/2016,P,122
7/20/2016,143,FB,8/19/2016,P,122
7/21/2016,192,FB,8/19/2016,P,122
7/22/2016,374,FB,8/19/2016,P,122
7/25/2016,377,FB,8/19/2016,P,122
7/26/2016,409,FB,8/19/2016,P,122
7/27/2016,2254,FB,8/19/2016,P,122
7/28/2016,2712,FB,8/19/2016,P,122
7/29/2016,2062,FB,8/19/2016,P,122
8/1/2016,2117,FB,8/19/2016,P,122
8/2/2016,2263,FB,8/19/2016,P,122
8/3/2016,2300,FB,8/19/2016,P,122
8/4/2016,2509,FB,8/19/2016,P,122
7/18/2016,30,FB,8/19/2016,P,123
7/19/2016,46,FB,8/19/2016,P,123
7/20/2016,236,FB,8/19/2016,P,123
7/21/2016,236,FB,8/19/2016,P,123
7/22/2016,221,FB,8/19/2016,P,123
7/25/2016,226,FB,8/19/2016,P,123
7/26/2016,226,FB,8/19/2016,P,123
7/27/2016,714,FB,8/19/2016,P,123
7/28/2016,862,FB,8/19/2016,P,123
7/29/2016,1207,FB,8/19/2016,P,123
8/1/2016,1627,FB,8/19/2016,P,123
8/2/2016,1743,FB,8/19/2016,P,123
8/3/2016,1791,FB,8/19/2016,P,123
8/4/2016,1958,FB,8/19/2016,P,123
7/18/2016,38,FB,8/19/2016,P,124
7/19/2016,38,FB,8/19/2016,P,124
7/20/2016,115,FB,8/19/2016,P,124
7/21/2016,121,FB,8/19/2016,P,124
7/22/2016,128,FB,8/19/2016,P,124
7/25/2016,128,FB,8/19/2016,P,124
7/26/2016,128,FB,8/19/2016,P,124
7/27/2016,266,FB,8/19/2016,P,124
7/28/2016,684,FB,8/19/2016,P,124
7/29/2016,1537,FB,8/19/2016,P,124
8/1/2016,1962,FB,8/19/2016,P,124
8/2/2016,1942,FB,8/19/2016,P,124
8/3/2016,1948,FB,8/19/2016,P,124
8/4/2016,3599,FB,8/19/2016,P,124
6/1/2016,150,FB,8/19/2016,P,125
6/2/2016,150,FB,8/19/2016,P,125
6/3/2016,150,FB,8/19/2016,P,125
6/6/2016,145,FB,8/19/2016,P,125
6/7/2016,155,FB,8/19/2016,P,125
6/8/2016,159,FB,8/19/2016,P,125
6/9/2016,159,FB,8/19/2016,P,125
6/10/2016,158,FB,8/19/2016,P,125
6/13/2016,221,FB,8/19/2016,P,125
6/14/2016,216,FB,8/19/2016,P,125
6/15/2016,211,FB,8/19/2016,P,125
6/16/2016,211,FB,8/19/2016,P,125
6/17/2016,211,FB,8/19/2016,P,125
6/20/2016,214,FB,8/19/2016,P,125
6/21/2016,218,FB,8/19/2016,P,125
6/22/2016,218,FB,8/19/2016,P,125
6/23/2016,221,FB,8/19/2016,P,125
6/24/2016,222,FB,8/19/2016,P,125
6/27/2016,222,FB,8/19/2016,P,125
6/28/2016,232,FB,8/19/2016,P,125
6/29/2016,247,FB,8/19/2016,P,125
6/30/2016,248,FB,8/19/2016,P,125
7/1/2016,248,FB,8/19/2016,P,125
7/5/2016,248,FB,8/19/2016,P,125
7/6/2016,267,FB,8/19/2016,P,125
7/7/2016,286,FB,8/19/2016,P,125
7/8/2016,298,FB,8/19/2016,P,125
7/11/2016,298,FB,8/19/2016,P,125
7/12/2016,300,FB,8/19/2016,P,125
7/13/2016,305,FB,8/19/2016,P,125
7/14/2016,313,FB,8/19/2016,P,125
7/15/2016,344,FB,8/19/2016,P,125
7/18/2016,383,FB,8/19/2016,P,125
7/19/2016,967,FB,8/19/2016,P,125
7/20/2016,1348,FB,8/19/2016,P,125
7/21/2016,1346,FB,8/19/2016,P,125
7/22/2016,1366,FB,8/19/2016,P,125
7/25/2016,1380,FB,8/19/2016,P,125
7/26/2016,1379,FB,8/19/2016,P,125
7/27/2016,1702,FB,8/19/2016,P,125
7/28/2016,2621,FB,8/19/2016,P,125
7/29/2016,2542,FB,8/19/2016,P,125
8/1/2016,2641,FB,8/19/2016,P,125
8/2/2016,2621,FB,8/19/2016,P,125
8/3/2016,2607,FB,8/19/2016,P,125
8/4/2016,2780,FB,8/19/2016,P,125
7/20/2016,1,FB,8/19/2016,P,126
7/21/2016,10,FB,8/19/2016,P,126
7/22/2016,13,FB,8/19/2016,P,126
7/25/2016,13,FB,8/19/2016,P,126
7/26/2016,13,FB,8/19/2016,P,126
7/27/2016,39,FB,8/19/2016,P,126
7/28/2016,631,FB,8/19/2016,P,126
7/29/2016,758,FB,8/19/2016,P,126
8/1/2016,805,FB,8/19/2016,P,126
8/2/2016,825,FB,8/19/2016,P,126
8/3/2016,798,FB,8/19/2016,P,126
8/4/2016,834,FB,8/19/2016,P,126
7/20/2016,10,FB,8/19/2016,P,127
7/21/2016,10,FB,8/19/2016,P,127
7/22/2016,20,FB,8/19/2016,P,127
7/25/2016,22,FB,8/19/2016,P,127
7/26/2016,31,FB,8/19/2016,P,127
7/27/2016,98,FB,8/19/2016,P,127
7/28/2016,652,FB,8/19/2016,P,127
7/29/2016,660,FB,8/19/2016,P,127
8/1/2016,608,FB,8/19/2016,P,127
8/2/2016,606,FB,8/19/2016,P,127
8/3/2016,571,FB,8/19/2016,P,127
8/4/2016,582,FB,8/19/2016,P,127
7/19/2016,1,FB,8/19/2016,P,128
7/20/2016,41,FB,8/19/2016,P,128
7/21/2016,82,FB,8/19/2016,P,128
7/22/2016,85,FB,8/19/2016,P,128
7/25/2016,109,FB,8/19/2016,P,128
7/26/2016,114,FB,8/19/2016,P,128
7/27/2016,121,FB,8/19/2016,P,128
7/28/2016,289,FB,8/19/2016,P,128
7/29/2016,288,FB,8/19/2016,P,128
8/1/2016,319,FB,8/19/2016,P,128
8/2/2016,326,FB,8/19/2016,P,128
8/3/2016,319,FB,8/19/2016,P,128
8/4/2016,320,FB,8/19/2016,P,128
7/21/2016,4,FB,8/19/2016,P,129
7/22/2016,5,FB,8/19/2016,P,129
7/25/2016,34,FB,8/19/2016,P,129
7/26/2016,34,FB,8/19/2016,P,129
7/27/2016,41,FB,8/19/2016,P,129
7/28/2016,218,FB,8/19/2016,P,129
7/29/2016,213,FB,8/19/2016,P,129
8/1/2016,233,FB,8/19/2016,P,129
8/2/2016,248,FB,8/19/2016,P,129
8/3/2016,254,FB,8/19/2016,P,129
8/4/2016,254,FB,8/19/2016,P,129
6/1/2016,103,FB,8/19/2016,P,130
6/2/2016,103,FB,8/19/2016,P,130
6/3/2016,103,FB,8/19/2016,P,130
6/6/2016,103,FB,8/19/2016,P,130
6/7/2016,105,FB,8/19/2016,P,130
6/8/2016,105,FB,8/19/2016,P,130
6/9/2016,104,FB,8/19/2016,P,130
6/10/2016,102,FB,8/19/2016,P,130
6/13/2016,102,FB,8/19/2016,P,130
6/14/2016,102,FB,8/19/2016,P,130
6/15/2016,106,FB,8/19/2016,P,130
6/16/2016,106,FB,8/19/2016,P,130
6/17/2016,106,FB,8/19/2016,P,130
6/20/2016,106,FB,8/19/2016,P,130
6/21/2016,119,FB,8/19/2016,P,130
6/22/2016,119,FB,8/19/2016,P,130
6/23/2016,122,FB,8/19/2016,P,130
6/24/2016,122,FB,8/19/2016,P,130
6/27/2016,127,FB,8/19/2016,P,130
6/28/2016,127,FB,8/19/2016,P,130
6/29/2016,127,FB,8/19/2016,P,130
6/30/2016,127,FB,8/19/2016,P,130
7/1/2016,127,FB,8/19/2016,P,130
7/5/2016,127,FB,8/19/2016,P,130
7/6/2016,127,FB,8/19/2016,P,130
7/7/2016,127,FB,8/19/2016,P,130
7/8/2016,128,FB,8/19/2016,P,130
7/11/2016,129,FB,8/19/2016,P,130
7/12/2016,140,FB,8/19/2016,P,130
7/13/2016,138,FB,8/19/2016,P,130
7/14/2016,138,FB,8/19/2016,P,130
7/15/2016,138,FB,8/19/2016,P,130
7/18/2016,138,FB,8/19/2016,P,130
7/19/2016,138,FB,8/19/2016,P,130
7/20/2016,145,FB,8/19/2016,P,130
7/21/2016,192,FB,8/19/2016,P,130
7/22/2016,192,FB,8/19/2016,P,130
7/25/2016,192,FB,8/19/2016,P,130
7/26/2016,217,FB,8/19/2016,P,130
7/27/2016,362,FB,8/19/2016,P,130
7/28/2016,387,FB,8/19/2016,P,130
7/29/2016,421,FB,8/19/2016,P,130
8/1/2016,665,FB,8/19/2016,P,130
8/2/2016,626,FB,8/19/2016,P,130
8/3/2016,512,FB,8/19/2016,P,130
8/4/2016,501,FB,8/19/2016,P,130
7/21/2016,3,FB,8/19/2016,P,131
7/22/2016,3,FB,8/19/2016,P,131
7/25/2016,4,FB,8/19/2016,P,131
7/26/2016,4,FB,8/19/2016,P,131
7/27/2016,5,FB,8/19/2016,P,131
7/28/2016,75,FB,8/19/2016,P,131
7/29/2016,72,FB,8/19/2016,P,131
8/1/2016,85,FB,8/19/2016,P,131
8/2/2016,87,FB,8/19/2016,P,131
8/3/2016,87,FB,8/19/2016,P,131
8/4/2016,87,FB,8/19/2016,P,131
7/21/2016,3,FB,8/19/2016,P,132
7/22/2016,3,FB,8/19/2016,P,132
7/25/2016,3,FB,8/19/2016,P,132
7/26/2016,3,FB,8/19/2016,P,132
7/27/2016,24,FB,8/19/2016,P,132
7/28/2016,43,FB,8/19/2016,P,132
7/29/2016,43,FB,8/19/2016,P,132
8/1/2016,44,FB,8/19/2016,P,132
8/2/2016,44,FB,8/19/2016,P,132
8/3/2016,44,FB,8/19/2016,P,132
8/4/2016,44,FB,8/19/2016,P,132
7/26/2016,11,FB,8/19/2016,P,133
7/27/2016,13,FB,8/19/2016,P,133
7/28/2016,42,FB,8/19/2016,P,133
7/29/2016,42,FB,8/19/2016,P,133
8/1/2016,42,FB,8/19/2016,P,133
8/2/2016,42,FB,8/19/2016,P,133
8/3/2016,42,FB,8/19/2016,P,133
8/4/2016,42,FB,8/19/2016,P,133
7/27/2016,2,FB,8/19/2016,P,134
7/28/2016,22,FB,8/19/2016,P,134
7/29/2016,22,FB,8/19/2016,P,134
8/1/2016,22,FB,8/19/2016,P,134
8/2/2016,22,FB,8/19/2016,P,134
8/3/2016,21,FB,8/19/2016,P,134
8/4/2016,21,FB,8/19/2016,P,134
6/1/2016,1,FB,8/19/2016,P,135
6/2/2016,1,FB,8/19/2016,P,135
6/3/2016,1,FB,8/19/2016,P,135
6/6/2016,1,FB,8/19/2016,P,135
6/7/2016,1,FB,8/19/2016,P,135
6/8/2016,1,FB,8/19/2016,P,135
6/9/2016,1,FB,8/19/2016,P,135
6/10/2016,1,FB,8/19/2016,P,135
6/13/2016,1,FB,8/19/2016,P,135
6/14/2016,1,FB,8/19/2016,P,135
6/15/2016,1,FB,8/19/2016,P,135
6/16/2016,1,FB,8/19/2016,P,135
6/17/2016,1,FB,8/19/2016,P,135
6/20/2016,1,FB,8/19/2016,P,135
6/21/2016,1,FB,8/19/2016,P,135
6/22/2016,1,FB,8/19/2016,P,135
6/23/2016,1,FB,8/19/2016,P,135
6/24/2016,2,FB,8/19/2016,P,135
6/27/2016,2,FB,8/19/2016,P,135
6/28/2016,2,FB,8/19/2016,P,135
6/29/2016,2,FB,8/19/2016,P,135
6/30/2016,2,FB,8/19/2016,P,135
7/1/2016,2,FB,8/19/2016,P,135
7/5/2016,2,FB,8/19/2016,P,135
7/6/2016,2,FB,8/19/2016,P,135
7/7/2016,2,FB,8/19/2016,P,135
7/8/2016,2,FB,8/19/2016,P,135
7/11/2016,2,FB,8/19/2016,P,135
7/12/2016,2,FB,8/19/2016,P,135
7/13/2016,2,FB,8/19/2016,P,135
7/14/2016,2,FB,8/19/2016,P,135
7/15/2016,2,FB,8/19/2016,P,135
7/18/2016,2,FB,8/19/2016,P,135
7/19/2016,2,FB,8/19/2016,P,135
7/20/2016,6,FB,8/19/2016,P,135
7/21/2016,6,FB,8/19/2016,P,135
7/22/2016,6,FB,8/19/2016,P,135
7/25/2016,6,FB,8/19/2016,P,135
7/26/2016,6,FB,8/19/2016,P,135
7/27/2016,117,FB,8/19/2016,P,135
7/28/2016,92,FB,8/19/2016,P,135
7/29/2016,67,FB,8/19/2016,P,135
8/1/2016,67,FB,8/19/2016,P,135
8/2/2016,67,FB,8/19/2016,P,135
8/3/2016,67,FB,8/19/2016,P,135
8/4/2016,67,FB,8/19/2016,P,135
6/19/2016,20,FB,7/22/2016,P,90
6/20/2016,20,FB,7/22/2016,P,90
6/21/2016,20,FB,7/22/2016,P,90
6/22/2016,24,FB,7/22/2016,P,90
6/23/2016,24,FB,7/22/2016,P,90
6/24/2016,51,FB,7/22/2016,P,90
6/27/2016,69,FB,7/22/2016,P,90
6/28/2016,69,FB,7/22/2016,P,90
